id,time,entity_id,traj_id,coordinates,current_dis,speeds,holidays
207214,2013-10-17T05:33:25Z,4394,8682,"[116.35611,39.927113]",3.6499420423527376,69.995,0
207215,2013-10-17T05:33:36Z,4394,8682,"[116.356026,39.929089]",3.869793494874628,69.0375,0
207216,2013-10-17T05:33:47Z,4394,8682,,,71.39,0
207490,2013-10-17T11:45:00Z,4394,8690,"[116.468582,39.951218]",0.0,18.005000000000003,0
207491,2013-10-17T11:45:37Z,4394,8690,"[116.464554,39.950199]",0.3701637763628929,25.0975,0
207492,2013-10-17T11:46:54Z,4394,8690,"[116.459579,39.95467]",1.0236513258150557,33.02,0
207493,2013-10-17T11:47:16Z,4394,8690,"[116.456139,39.957115]",1.4235332670985512,31.7725,0
207494,2013-10-17T11:47:38Z,4394,8690,"[116.457123,39.960098]",1.7707460125716874,46.5475,0
207495,2013-10-17T11:47:49Z,4394,8690,"[116.45874,39.961567]",1.984475831216684,45.1675,0
207496,2013-10-17T11:48:10Z,4394,8690,"[116.461952,39.964508]",2.4109859060588485,53.9825,0
207497,2013-10-17T11:48:22Z,4394,8690,"[116.463867,39.966244]",2.6637809572946427,44.205,0
207498,2013-10-17T11:48:44Z,4394,8690,"[116.466797,39.968857]",3.046909161949781,46.99250000000001,0
207499,2013-10-17T11:49:17Z,4394,8690,"[116.470955,39.972565]",3.590588644871928,40.5725,0
207500,2013-10-17T11:50:01Z,4394,8690,"[116.476761,39.977802]",4.354749428408695,44.6675,0
207501,2013-10-17T11:50:34Z,4394,8690,"[116.480751,39.981441]",4.883283324720169,53.355,0
207502,2013-10-17T11:51:06Z,4394,8690,"[116.485214,39.98542]",5.466713348708581,55.5275,0
207503,2013-10-17T11:51:51Z,4394,8690,"[116.489716,39.989491]",6.060068029107252,38.6275,0
207504,2013-10-17T11:52:57Z,4394,8690,,,42.1525,0
207516,2013-10-17T15:00:00Z,4394,8691,"[116.54406,40.025223]",0.0,43.555,0
207517,2013-10-17T15:02:13Z,4394,8691,"[116.541412,40.024281]",0.2488959205471432,43.505,0
207518,2013-10-17T15:03:41Z,4394,8691,"[116.53756,40.022923]",0.6100280554596185,42.4025,0
207519,2013-10-17T15:04:14Z,4394,8691,"[116.535378,40.022121]",0.8161357894356734,35.565,0
207520,2013-10-17T15:04:58Z,4394,8691,"[116.532661,40.021149]",1.0715162527672035,37.91,0
207521,2013-10-17T15:05:42Z,4394,8691,"[116.528885,40.01981]",1.4258810039283885,40.905,0
207522,2013-10-17T15:06:15Z,4394,8691,"[116.526291,40.01889]",1.6693296544089873,32.362500000000004,0
207523,2013-10-17T15:07:10Z,4394,8691,"[116.524055,40.018082]",1.8798946331268316,39.815000000000005,0
207524,2013-10-17T15:08:05Z,4394,8691,"[116.520744,40.016659]",2.2033473257269867,36.915,0
207525,2013-10-17T15:09:35Z,4394,8691,"[116.514519,40.012096]",2.937204911213748,48.34,0
207526,2013-10-17T15:10:17Z,4394,8691,"[116.50985,40.007881]",3.551891058840555,40.29,0
207527,2013-10-17T15:10:39Z,4394,8691,"[116.507439,40.005711]",3.868756436410779,45.67,0
207528,2013-10-17T15:11:12Z,4394,8691,"[116.503937,40.002537]",4.330882743567882,46.075,0
207529,2013-10-17T15:11:34Z,4394,8691,"[116.501122,39.999996]",4.7014806861237295,64.8075,0
207530,2013-10-17T15:11:45Z,4394,8691,,,64.8075,0
207865,2013-10-17T22:15:00Z,4394,8702,"[116.380226,40.002052]",0.0,24.5925,0
207866,2013-10-17T22:15:26Z,4394,8702,"[116.376083,40.001842]",0.3536852771167164,24.2675,0
207867,2013-10-17T22:16:00Z,4394,8702,"[116.370728,40.001705]",0.8104205013227336,35.495,0
207868,2013-10-17T22:17:50Z,4394,8702,"[116.366692,40.001671]",1.1595134841249106,22.994999999999997,0
207869,2013-10-17T22:19:17Z,4394,8702,"[116.361961,40.001411]",1.5664921164834813,45.23,0
207870,2013-10-17T22:20:01Z,4394,8702,"[116.354622,40.001175]",2.192208148145199,38.6575,0
207871,2013-10-17T22:20:23Z,4394,8702,"[116.352058,40.001099]",2.4107836077739373,22.005,0
207872,2013-10-17T22:20:45Z,4394,8702,"[116.348801,40.001038]",2.688311383309835,25.565,0
207873,2013-10-17T22:21:30Z,4394,8702,"[116.341568,40.000782]",3.3053430466213505,29.04,0
207874,2013-10-17T22:23:05Z,4394,8702,"[116.346802,40.000858]",3.7523958602526735,45.715,0
207875,2013-10-17T22:23:41Z,4394,8702,"[116.349258,40.000904]",3.961677399702712,25.565,0
207876,2013-10-17T22:24:36Z,4394,8702,"[116.352623,39.999691]",4.294995954436013,29.8825,0
207877,2013-10-17T22:26:14Z,4394,8702,"[116.353104,39.993729]",4.959316088279853,20.32,0
207878,2013-10-17T22:29:12Z,4394,8702,"[116.353249,39.996311]",5.2943417604301235,46.425,0
207879,2013-10-17T22:29:33Z,4394,8702,,,29.8825,0
207931,2013-10-17T08:00:00Z,4395,8707,"[116.307549,39.964268]",0.0,22.3025,0
207932,2013-10-17T08:00:55Z,4395,8707,"[116.309708,39.962654]",0.2570487693919713,29.85,0
207933,2013-10-17T08:01:53Z,4395,8707,"[116.31353,39.964115]",0.6210686973951098,45.1675,0
207934,2013-10-17T08:02:40Z,4395,8707,"[116.324539,39.967133]",1.6175625413998094,47.545,0
207935,2013-10-17T08:03:34Z,4395,8707,"[116.333992,39.967522]",2.424366823495552,35.1775,0
207936,2013-10-17T08:04:29Z,4395,8707,"[116.3442,39.967628]",3.2944331509362104,50.1475,0
207937,2013-10-17T08:05:25Z,4395,8707,"[116.353355,39.967644]",4.074678037936603,35.917500000000004,0
207938,2013-10-17T08:06:20Z,4395,8707,"[116.357178,39.96767]",4.4005092746236185,36.605,0
207939,2013-10-17T08:07:14Z,4395,8707,"[116.359695,39.967667]",4.615022952015696,32.917500000000004,0
207940,2013-10-17T08:08:08Z,4395,8707,"[116.363319,39.967709]",4.923916588235652,39.2975,0
207941,2013-10-17T08:09:04Z,4395,8707,"[116.37117,39.967907]",5.593385394857412,37.85,0
207942,2013-10-17T08:09:47Z,4395,8707,"[116.380363,39.968143]",6.3773017876043525,36.072500000000005,0
207943,2013-10-17T08:10:42Z,4395,8707,"[116.385178,39.968235]",6.787788549922477,33.095,0
207944,2013-10-17T08:11:36Z,4395,8707,"[116.389793,39.968346]",7.181295823051928,36.4725,0
207945,2013-10-17T08:12:30Z,4395,8707,,,32.42,0
208001,2013-10-17T10:00:00Z,4395,8711,"[116.461418,39.90963]",0.0,28.405,0
208002,2013-10-17T10:01:11Z,4395,8711,"[116.462151,39.912003]",0.2711875401008131,26.79,0
208003,2013-10-17T10:04:00Z,4395,8711,"[116.461983,39.915466]",0.6565668300551795,24.9075,0
208004,2013-10-17T10:05:33Z,4395,8711,"[116.461716,39.918839]",1.0323410884703244,20.1625,0
208005,2013-10-17T10:07:02Z,4395,8711,"[116.461845,39.928764]",2.136073639586724,23.380000000000003,0
208006,2013-10-17T10:07:55Z,4395,8711,"[116.461746,39.932663]",2.569731578561284,24.5725,0
208007,2013-10-17T10:08:48Z,4395,8711,"[116.461746,39.935993]",2.940033525237685,28.81,0
208008,2013-10-17T10:10:05Z,4395,8711,"[116.461731,39.940815]",3.4762500615104024,20.8575,0
208009,2013-10-17T10:11:20Z,4395,8711,"[116.4618,39.950401]",4.542307990755759,27.465,0
208010,2013-10-17T10:12:15Z,4395,8711,"[116.458313,39.955467]",5.179266969328585,28.865,0
208011,2013-10-17T10:13:09Z,4395,8711,"[116.457413,39.960285]",5.720501470474051,54.1575,0
208012,2013-10-17T10:14:57Z,4395,8711,"[116.459358,39.962208]",5.9910766831085835,50.35,0
208013,2013-10-17T10:16:44Z,4395,8711,"[116.461288,39.963963]",6.246314498449495,66.42,0
208014,2013-10-17T10:19:14Z,4395,8711,"[116.464584,39.966896]",6.676857476479102,67.9225,0
208015,2013-10-17T10:21:58Z,4395,8711,,,67.725,0
208029,2013-10-17T13:15:00Z,4395,8712,"[116.543503,40.025085]",0.0,78.52000000000001,0
208030,2013-10-17T13:15:54Z,4395,8712,"[116.531845,40.020939]",1.0945905865271228,75.5325,0
208031,2013-10-17T13:16:47Z,4395,8712,"[116.527412,40.019371]",1.5104285143344984,71.7775,0
208032,2013-10-17T13:17:41Z,4395,8712,"[116.521523,40.017147]",2.069614731395895,59.38,0
208033,2013-10-17T13:18:35Z,4395,8712,"[116.517921,40.01506]",2.4542776127842463,41.2775,0
208034,2013-10-17T13:19:28Z,4395,8712,"[116.514404,40.012062]",2.902459679937333,45.3925,0
208035,2013-10-17T13:20:22Z,4395,8712,"[116.510353,40.008404]",3.4358599248458654,38.322500000000005,0
208036,2013-10-17T13:21:18Z,4395,8712,"[116.506233,40.004681]",3.978586240574359,46.955,0
208037,2013-10-17T13:22:29Z,4395,8712,"[116.498741,39.997963]",4.961126369472512,64.8575,0
208038,2013-10-17T13:24:02Z,4395,8712,"[116.480515,39.981342]",7.375132717399138,70.37,0
208039,2013-10-17T13:24:56Z,4395,8712,"[116.473015,39.97464]",8.35690617564983,70.88,0
208040,2013-10-17T13:25:52Z,4395,8712,"[116.463165,39.96579]",9.650423902445343,68.76,0
208041,2013-10-17T13:26:48Z,4395,8712,"[116.455437,39.959679]",10.596808389021314,64.71000000000001,0
208042,2013-10-17T13:27:42Z,4395,8712,"[116.453674,39.958488]",10.7971141094912,45.099999999999994,0
208043,2013-10-17T13:28:37Z,4395,8712,,,48.5275,0
209205,2013-10-17T23:30:00Z,4397,8752,"[116.544106,40.025208]",0.0,69.9875,0
209206,2013-10-17T23:31:00Z,4397,8752,"[116.537849,40.023003]",0.5865352960261974,73.8875,0
209207,2013-10-17T23:31:11Z,4397,8752,"[116.535591,40.022186]",0.7992032666315522,78.0325,0
209208,2013-10-17T23:31:23Z,4397,8752,"[116.533096,40.021297]",1.0335460696035506,79.2775,0
209209,2013-10-17T23:31:42Z,4397,8752,"[116.528397,40.019672]",1.4726210606020516,75.3575,0
209210,2013-10-17T23:32:07Z,4397,8752,"[116.522568,40.017578]",2.020932944092184,80.2575,0
209211,2013-10-17T23:32:39Z,4397,8752,"[116.516678,40.014038]",2.6585792781640456,76.06,0
209212,2013-10-17T23:32:50Z,4397,8752,"[116.514587,40.01223]",2.9271640914596846,64.34,0
209213,2013-10-17T23:33:14Z,4397,8752,"[116.510109,40.008202]",3.5154682393671965,75.16250000000001,0
209214,2013-10-17T23:33:38Z,4397,8752,"[116.505669,40.004181]",4.101099100723432,65.97999999999999,0
209215,2013-10-17T23:34:08Z,4397,8752,"[116.500908,40.001762]",4.587751656336169,49.9375,0
209216,2013-10-17T23:34:27Z,4397,8752,"[116.498322,40.002373]",4.818275088318519,60.2925,0
209217,2013-10-17T23:34:50Z,4397,8752,"[116.494987,40.004395]",5.1805715751110215,69.975,0
209218,2013-10-17T23:35:08Z,4397,8752,"[116.492668,40.006691]",5.503380674031414,72.785,0
209219,2013-10-17T23:35:38Z,4397,8752,,,73.3275,0
209341,2013-10-17T06:45:00Z,4398,8754,"[116.329857,39.89687]",0.0,62.5925,0
209342,2013-10-17T06:46:01Z,4398,8754,"[116.338989,39.897404]",0.781381685273812,65.91499999999999,0
209343,2013-10-17T06:46:22Z,4398,8754,"[116.342178,39.897606]",1.0543713464347553,56.105,0
209344,2013-10-17T06:46:44Z,4398,8754,"[116.345566,39.897758]",1.3440225823826353,58.9975,0
209345,2013-10-17T06:47:07Z,4398,8754,"[116.348289,39.897228]",1.5836902033725797,51.3875,0
209346,2013-10-17T06:47:29Z,4398,8754,"[116.348587,39.894413]",1.8977801153645768,58.0625,0
209347,2013-10-17T06:47:51Z,4398,8754,"[116.348717,39.890705]",2.310265486721394,51.275,0
209348,2013-10-17T06:48:35Z,4398,8754,"[116.348831,39.882999]",3.167241654838856,61.285,0
209349,2013-10-17T06:48:46Z,4398,8754,"[116.348969,39.880955]",3.394842946446567,64.07,0
209350,2013-10-17T06:48:57Z,4398,8754,"[116.349098,39.878971]",3.6157417507338017,65.45,0
209351,2013-10-17T06:49:18Z,4398,8754,"[116.349243,39.875179]",4.037600442316257,58.732499999999995,0
209352,2013-10-17T06:49:41Z,4398,8754,"[116.348755,39.871124]",4.4904429056292035,56.81,0
209353,2013-10-17T06:50:23Z,4398,8754,"[116.355553,39.868351]",5.228747390125942,60.442499999999995,0
209354,2013-10-17T06:50:34Z,4398,8754,"[116.357948,39.868366]",5.4331662815177575,62.0125,0
209355,2013-10-17T06:50:45Z,4398,8754,,,60.21000000000001,0
209715,2013-10-17T11:45:00Z,4399,8770,"[116.30088,39.923763]",0.0,18.472500000000004,0
209716,2013-10-17T11:46:25Z,4399,8770,"[116.308472,39.923828]",0.64750145039226,26.339999999999996,0
209717,2013-10-17T11:47:12Z,4399,8770,"[116.30999,39.920727]",1.0336558492901209,43.53000000000001,0
209718,2013-10-17T11:47:36Z,4399,8770,"[116.309944,39.91851]",1.2802214212183587,38.2925,0
209719,2013-10-17T11:48:12Z,4399,8770,"[116.310051,39.914906]",1.6811131613853745,44.45249999999999,0
209720,2013-10-17T11:48:36Z,4399,8770,"[116.310059,39.91296]",1.8975136474404792,29.3975,0
209721,2013-10-17T11:49:12Z,4399,8770,"[116.310173,39.908707]",2.370715597676043,47.41,0
209722,2013-10-17T11:49:36Z,4399,8770,"[116.309898,39.906303]",2.6390719065113224,29.895,0
209723,2013-10-17T11:50:23Z,4399,8770,"[116.311913,39.907375]",2.9457273259526624,47.41,0
209724,2013-10-17T11:52:10Z,4399,8770,"[116.322128,39.907383]",3.817076960239663,22.487500000000004,0
209725,2013-10-17T11:52:47Z,4399,8770,"[116.326691,39.907387]",4.206305942498767,51.385,0
209726,2013-10-17T11:53:11Z,4399,8770,"[116.331085,39.907383]",4.5811185377100525,54.18,0
209727,2013-10-17T11:53:25Z,4399,8770,"[116.333984,39.907368]",4.828411623282936,50.385,0
209728,2013-10-17T11:54:25Z,4399,8770,"[116.343407,39.907242]",5.632325433143473,25.7425,0
209729,2013-10-17T11:55:09Z,4399,8770,,,29.4575,0
210276,2013-10-17T10:00:00Z,4400,8792,"[116.329391,39.889744]",0.0,42.2775,0
210277,2013-10-17T10:00:29Z,4400,8792,"[116.333679,39.889847]",0.3678327824459609,49.9375,0
210278,2013-10-17T10:01:15Z,4400,8792,"[116.340485,39.889763]",0.9486150565450971,37.567499999999995,0
210279,2013-10-17T10:01:40Z,4400,8792,"[116.345345,39.889633]",1.3635365475016987,46.7625,0
210280,2013-10-17T10:02:15Z,4400,8792,"[116.352325,39.889481]",1.959353923231952,27.777500000000003,0
210281,2013-10-17T10:04:15Z,4400,8792,"[116.354942,39.889416]",2.182761878999505,31.19,0
210282,2013-10-17T10:05:39Z,4400,8792,"[116.357895,39.889389]",2.4347395514564427,16.360000000000003,0
210283,2013-10-17T10:08:03Z,4400,8792,"[116.361336,39.889317]",2.7284504988347607,14.365000000000002,0
210284,2013-10-17T10:10:03Z,4400,8792,"[116.366837,39.88924]",3.1978931475808667,15.435,0
210285,2013-10-17T10:11:15Z,4400,8792,"[116.369827,39.889297]",3.455062090403049,17.042499999999997,0
210286,2013-10-17T10:11:39Z,4400,8792,"[116.373215,39.889126]",3.74477122126296,15.9225,0
210287,2013-10-17T10:14:27Z,4400,8792,"[116.377068,39.889267]",4.07409307878044,29.085,0
210288,2013-10-17T10:15:15Z,4400,8792,"[116.383438,39.889378]",4.6177478529456915,29.055,0
210289,2013-10-17T10:16:16Z,4400,8792,"[116.386749,39.889507]",4.900621448927431,50.6875,0
210290,2013-10-17T10:16:39Z,4400,8792,,,43.5925,0
210343,2013-10-17T12:15:00Z,4400,8795,"[116.508362,39.829098]",0.0,23.1125,0
210344,2013-10-17T12:15:30Z,4400,8795,"[116.508324,39.831493]",0.2663598608081711,23.905,0
210345,2013-10-17T12:15:48Z,4400,8795,"[116.508392,39.833641]",0.5052918687133544,25.395,0
210346,2013-10-17T12:16:12Z,4400,8795,"[116.508675,39.836384]",0.8113114256518212,30.014999999999997,0
210347,2013-10-17T12:16:48Z,4400,8795,"[116.509003,39.838737]",1.0744638697278952,14.2775,0
210348,2013-10-17T12:18:30Z,4400,8795,"[116.509674,39.843357]",1.5914454565057647,28.102500000000003,0
210349,2013-10-17T12:18:48Z,4400,8795,"[116.510056,39.845383]",1.8190888001422527,30.345,0
210350,2013-10-17T12:19:12Z,4400,8795,"[116.509293,39.8479]",2.122256528231813,28.4925,0
210351,2013-10-17T12:19:48Z,4400,8795,"[116.511124,39.84919]",2.3357977406261203,19.9575,0
210352,2013-10-17T12:20:30Z,4400,8795,"[116.513557,39.850842]",2.6130910717032023,12.5375,0
210353,2013-10-17T12:21:23Z,4400,8795,"[116.515709,39.853149]",2.934189499507417,20.32,0
210354,2013-10-17T12:22:00Z,4400,8795,"[116.51696,39.855267]",3.1929274516921984,21.1425,0
210355,2013-10-17T12:22:48Z,4400,8795,"[116.518394,39.857655]",3.485335789420573,16.6325,0
210356,2013-10-17T12:24:29Z,4400,8795,"[116.518173,39.858921]",3.754806535331612,16.6325,0
210357,2013-10-17T12:25:29Z,4400,8795,,,15.0325,0
210687,2013-10-17T23:30:00Z,4400,8808,"[116.513275,39.793919]",0.0,29.619999999999997,0
210688,2013-10-17T23:30:36Z,4400,8808,"[116.510437,39.797443]",0.4608273351019562,21.8725,0
210689,2013-10-17T23:31:12Z,4400,8808,"[116.507523,39.801018]",0.9299105233527836,26.905,0
210690,2013-10-17T23:31:36Z,4400,8808,"[116.505524,39.803436]",1.2484458807621237,22.667499999999997,0
210691,2013-10-17T23:32:12Z,4400,8808,"[116.502861,39.802895]",1.4837674131053418,24.2575,0
210692,2013-10-17T23:33:01Z,4400,8808,"[116.499832,39.805611]",1.896361927697597,27.0925,0
210693,2013-10-17T23:33:41Z,4400,8808,"[116.497559,39.808414]",2.2635936018571465,25.7825,0
210694,2013-10-17T23:34:41Z,4400,8808,"[116.49485,39.811859]",2.7111510842505986,60.9175,0
210695,2013-10-17T23:35:01Z,4400,8808,"[116.493156,39.814457]",3.034264246608585,36.8025,0
210696,2013-10-17T23:35:24Z,4400,8808,"[116.496452,39.816532]",3.4102946785792256,71.855,0
210697,2013-10-17T23:35:40Z,4400,8808,"[116.500061,39.817848]",3.7515242560032873,63.2675,0
210698,2013-10-17T23:35:59Z,4400,8808,"[116.503654,39.819153]",4.090990788329795,63.8675,0
210699,2013-10-17T23:36:11Z,4400,8808,"[116.505997,39.819977]",4.311087468401387,54.9875,0
210700,2013-10-17T23:37:34Z,4400,8808,"[116.496864,39.825462]",5.486742010215522,74.6875,0
210701,2013-10-17T23:39:22Z,4400,8808,,,70.39750000000001,0
211562,2013-10-17T21:00:00Z,4417,8853,"[116.356529,39.906502]",0.0,24.4,0
211563,2013-10-17T21:00:24Z,4417,8853,"[116.356674,39.90411]",0.2662894654381196,37.892500000000005,0
211564,2013-10-17T21:01:32Z,4417,8853,"[116.353043,39.89835]",0.9777789545159038,45.197500000000005,0
211565,2013-10-17T21:02:35Z,4417,8853,"[116.348648,39.892906]",1.7086247080556594,47.1025,0
211566,2013-10-17T21:03:35Z,4417,8853,"[116.348869,39.8895]",2.087847065189913,46.5175,0
211567,2013-10-17T21:04:00Z,4417,8853,"[116.353561,39.889408]",2.488314512752148,39.5775,0
211568,2013-10-17T21:04:35Z,4417,8853,"[116.358284,39.889221]",2.891833271270248,24.805,0
211569,2013-10-17T21:05:32Z,4417,8853,"[116.358948,39.886051]",3.2632928519695,28.0325,0
211570,2013-10-17T21:08:00Z,4417,8853,"[116.358864,39.886749]",3.5501572760457325,24.915,0
211571,2013-10-17T21:08:32Z,4417,8853,"[116.358719,39.889061]",3.807561448483976,24.805,0
211572,2013-10-17T21:09:23Z,4417,8853,"[116.353317,39.889725]",4.29090774884487,39.5775,0
211573,2013-10-17T21:09:59Z,4417,8853,"[116.353027,39.892166]",4.5634837489814615,19.7025,0
211574,2013-10-17T21:11:00Z,4417,8853,"[116.352959,39.895668]",4.952955615789542,17.060000000000002,0
211575,2013-10-17T21:11:35Z,4417,8853,"[116.352905,39.897488]",5.155498169064655,45.197500000000005,0
211576,2013-10-17T21:13:00Z,4417,8853,,,27.7075,0
213227,2013-10-17T15:00:00Z,4427,8905,"[116.335205,39.897457]",0.0,59.80500000000001,0
213228,2013-10-17T15:00:30Z,4427,8905,"[116.331268,39.897301]",0.3363265302500128,53.5,0
213229,2013-10-17T15:01:18Z,4427,8905,"[116.328705,39.897301]",0.555013804567955,43.335,0
213230,2013-10-17T15:02:19Z,4427,8905,"[116.322655,39.897224]",1.071244964709546,32.14,0
213231,2013-10-17T15:02:54Z,4427,8905,"[116.321243,39.898857]",1.3078838339439989,23.31,0
213232,2013-10-17T15:03:18Z,4427,8905,"[116.321243,39.902115]",1.6701812381707055,44.93,0
213233,2013-10-17T15:03:42Z,4427,8905,"[116.321304,39.905895]",2.0906187501183537,31.95,0
213234,2013-10-17T15:05:19Z,4427,8905,"[116.320663,39.907799]",2.32030274299577,29.995,0
213235,2013-10-17T15:05:42Z,4427,8905,"[116.316895,39.907749]",2.6417697118073864,30.985,0
213236,2013-10-17T15:06:31Z,4427,8905,"[116.316566,39.911133]",3.019303522227648,20.0975,0
213237,2013-10-17T15:06:54Z,4427,8905,"[116.314056,39.911217]",3.2336343040950952,30.3225,0
213238,2013-10-17T15:08:18Z,4427,8905,"[116.307655,39.912853]",3.8091210554641135,28.770000000000003,0
213239,2013-10-17T15:08:54Z,4427,8905,"[116.304939,39.913017]",4.044966061802862,20.99,0
213240,2013-10-17T15:09:42Z,4427,8905,"[116.302406,39.913143]",4.2641530574918285,16.3825,0
213241,2013-10-17T15:10:06Z,4427,8905,,,28.0525,0
213284,2013-10-17T16:00:00Z,4427,8906,"[116.387695,39.876328]",0.0,42.695,0
213285,2013-10-17T16:00:31Z,4427,8906,"[116.387512,39.87846]",0.2380205117738312,18.6425,0
213286,2013-10-17T16:00:57Z,4427,8906,"[116.387512,39.87624]",0.4849979330653528,42.695,0
213287,2013-10-17T16:01:42Z,4427,8906,"[116.387726,39.872036]",0.9528502420239118,32.215,0
213288,2013-10-17T16:02:18Z,4427,8906,"[116.385963,39.870594]",1.223216396282917,47.96249999999999,0
213289,2013-10-17T16:03:05Z,4427,8906,"[116.390434,39.871323]",1.7051996694316642,45.647499999999994,0
213290,2013-10-17T16:04:17Z,4427,8906,"[116.402054,39.872093]",2.700718924649716,37.57,0
213291,2013-10-17T16:04:42Z,4427,8906,"[116.404587,39.872002]",2.917134332529633,31.7175,0
213292,2013-10-17T16:05:17Z,4427,8906,"[116.40715,39.872009]",3.1364629762059986,30.5675,0
213293,2013-10-17T16:06:06Z,4427,8906,"[116.413521,39.872253]",3.6808714047274913,41.615,0
213294,2013-10-17T16:06:30Z,4427,8906,"[116.417351,39.871189]",4.028499110037926,38.805,0
213295,2013-10-17T16:07:41Z,4427,8906,"[116.428627,39.871243]",4.99087887442322,56.49,0
213296,2013-10-17T16:07:52Z,4427,8906,"[116.430992,39.871113]",5.193239201819291,58.5475,0
213297,2013-10-17T16:08:05Z,4427,8906,"[116.433426,39.870918]",5.402293795091209,54.985,0
213298,2013-10-17T16:08:41Z,4427,8906,,,42.055,0
213452,2013-10-17T19:30:00Z,4427,8912,"[116.353043,39.881985]",0.0,12.6725,0
213453,2013-10-17T19:30:48Z,4427,8912,"[116.353523,39.883503]",0.2065765573066246,20.1775,0
213454,2013-10-17T19:32:00Z,4427,8912,"[116.353432,39.885796]",0.4670343016743452,21.42,0
213455,2013-10-17T19:32:47Z,4427,8912,"[116.353241,39.888023]",0.7160623802048033,24.125,0
213456,2013-10-17T19:34:59Z,4427,8912,"[116.353111,39.891827]",1.1395246034921869,17.215,0
213457,2013-10-17T19:35:47Z,4427,8912,"[116.35305,39.893951]",1.3758805411178754,24.19,0
213458,2013-10-17T19:37:00Z,4427,8912,"[116.353844,39.897892]",1.8250871073267183,35.5875,0
