id,traj_id,time,entity_id,holidays,from,to,speed_src,speed_dst,holidays_dst,timd,eta,formatted_eta
216220,9032,2013-10-18T12:45:00Z,256,0,"[116.48365, 39.984066]","[116.54409, 40.025158]",60.4425,72.94250000000001,0.0,0 days 00:07:15.819798,2013-10-18 12:52:15.819798+00:00,2013-10-18 12:52:15
216485,9046,2013-10-18T10:45:00Z,257,0,"[116.266945, 39.889492]","[116.290215, 39.816628]",23.1475,33.15,0.0,0 days 00:14:54.061546,2013-10-18 10:59:54.061546+00:00,2013-10-18 10:59:54
217041,9064,2013-10-18T20:45:00Z,257,0,"[116.415977, 39.901138]","[116.338013, 39.831059]",40.1525,58.93,0.0,0 days 00:21:04.531631,2013-10-18 21:06:04.531631+00:00,2013-10-18 21:06:04
217098,9065,2013-10-18T22:00:00Z,257,0,"[116.283127, 39.861195]","[116.218018, 39.993542]",62.685,29.6375,0.0,0 days 00:15:26.545372,2013-10-18 22:15:26.545372+00:00,2013-10-18 22:15:26
217166,9067,2013-10-18T22:45:00Z,257,0,"[116.252792, 39.906647]","[116.268539, 39.889568]",34.167500000000004,26.9,0.0,0 days 00:00:00,2013-10-18 22:45:00+00:00,2013-10-18 22:45:00
217252,9074,2013-10-18T07:15:00Z,258,0,"[116.38176, 39.883358]","[116.374367, 39.905334]",25.4175,23.8375,0.0,0 days 00:08:22.841949,2013-10-18 07:23:22.841949+00:00,2013-10-18 07:23:22
217269,9076,2013-10-18T08:00:00Z,258,0,"[116.324577, 39.896889]","[116.459084, 39.871422]",33.085,24.9575,0.0,0 days 00:20:54.466324,2013-10-18 08:20:54.466324+00:00,2013-10-18 08:20:54
217293,9077,2013-10-18T08:30:00Z,258,0,"[116.435555, 39.86235]","[116.438644, 39.865894]",23.46,20.51,0.0,0 days 00:10:43.899822,2013-10-18 08:40:43.899822+00:00,2013-10-18 08:40:43
217298,9078,2013-10-18T08:45:00Z,258,0,"[116.4319, 39.86087]","[116.547432, 39.819466]",11.8125,30.735000000000003,0.0,0 days 00:19:50.786362,2013-10-18 09:04:50.786362+00:00,2013-10-18 09:04:50
217392,9083,2013-10-18T11:45:00Z,258,0,"[116.461479, 39.929569]","[116.461533, 39.899471]",29.625,33.5475,0.0,0 days 00:15:38.958778,2013-10-18 12:00:38.958778+00:00,2013-10-18 12:00:38
217447,9087,2013-10-18T13:00:00Z,258,0,"[116.338318, 39.973469]","[116.327011, 39.949554]",23.32,26.87,0.0,0 days 00:17:20.956879,2013-10-18 13:17:20.956879+00:00,2013-10-18 13:17:20
217505,9094,2013-10-18T14:45:00Z,258,0,"[116.309967, 39.912144]","[116.294907, 39.833763]",26.595,18.1125,0.0,0 days 00:16:14.157829,2013-10-18 15:01:14.157829+00:00,2013-10-18 15:01:14
217585,9101,2013-10-18T10:00:00Z,4117,0,"[116.461632, 39.932632]","[116.422081, 39.854519]",24.8225,17.099999999999998,0.0,0 days 00:21:56.461715,2013-10-18 10:21:56.461715+00:00,2013-10-18 10:21:56
217629,9104,2013-10-18T14:00:00Z,4117,0,"[116.39679, 39.929684]","[116.381096, 39.933075]",23.0775,18.545,0.0,0 days 00:12:39.657040,2013-10-18 14:12:39.657040+00:00,2013-10-18 14:12:39
217636,9105,2013-10-18T14:15:00Z,4117,0,"[116.356201, 39.936771]","[116.314232, 39.983604]",26.4325,14.92,0.0,0 days 00:27:04.044342,2013-10-18 14:42:04.044342+00:00,2013-10-18 14:42:04
217652,9106,2013-10-18T14:30:00Z,4117,0,"[116.313011, 39.984894]","[116.4375, 39.923141]",41.82,18.7825,0.0,0 days 00:28:50.155334,2013-10-18 14:58:50.155334+00:00,2013-10-18 14:58:50
217700,9108,2013-10-18T16:30:00Z,4117,0,"[116.400909, 39.891876]","[116.344086, 39.834976]",26.1175,18.18,0.0,0 days 00:19:59.771919,2013-10-18 16:49:59.771919+00:00,2013-10-18 16:49:59
217734,9110,2013-10-18T17:15:00Z,4117,0,"[116.329933, 39.849106]","[116.265747, 39.880894]",50.06,21.725,0.0,0 days 00:09:18.827190,2013-10-18 17:24:18.827190+00:00,2013-10-18 17:24:18
217751,9111,2013-10-18T18:45:00Z,4117,0,"[116.253075, 39.8904]","[116.311012, 39.984753]",17.837500000000002,28.14,0.0,0 days 00:16:15.825577,2013-10-18 19:01:15.825577+00:00,2013-10-18 19:01:15
217967,9122,2013-10-18T01:30:00Z,4118,0,"[116.340485, 39.988754]","[116.340408, 39.976772]",51.9875,37.8325,0.0,0 days 00:02:34.792070,2013-10-18 01:32:34.792070+00:00,2013-10-18 01:32:34
218079,9127,2013-10-18T06:15:00Z,4118,0,"[116.385841, 39.962944]","[116.351685, 39.967918]",26.0,59.77,0.0,0 days 00:04:19.498844,2013-10-18 06:19:19.498844+00:00,2013-10-18 06:19:19
218132,9130,2013-10-18T07:00:00Z,4118,0,"[116.244232, 39.94796]","[116.275414, 39.929989]",37.8475,48.595,0.0,0 days 00:07:54.045382,2013-10-18 07:07:54.045382+00:00,2013-10-18 07:07:54
218149,9131,2013-10-18T08:45:00Z,4118,0,"[116.378586, 39.968758]","[116.3563, 39.9147]",29.545,19.4575,0.0,0 days 00:12:18.474770,2013-10-18 08:57:18.474770+00:00,2013-10-18 08:57:18
218242,9135,2013-10-18T11:00:00Z,4118,0,"[116.339272, 39.992867]","[116.31662, 39.982143]",13.63,30.817499999999995,0.0,0 days 00:09:46.522865,2013-10-18 11:09:46.522865+00:00,2013-10-18 11:09:46
218447,9146,2013-10-18T10:30:00Z,4119,0,"[116.439781, 39.931885]","[116.474762, 39.938988]",19.235,44.697500000000005,0.0,0 days 00:14:19.357910,2013-10-18 10:44:19.357910+00:00,2013-10-18 10:44:19
218522,9151,2013-10-18T14:30:00Z,4119,0,"[116.220634, 39.901276]","[116.24897, 39.902679]",29.97,30.332500000000003,0.0,0 days 00:00:00,2013-10-18 14:30:00+00:00,2013-10-18 14:30:00
218583,9155,2013-10-18T16:15:00Z,4119,0,"[116.321053, 39.890251]","[116.284813, 39.923454]",22.08,20.54,0.0,0 days 00:11:54.167862,2013-10-18 16:26:54.167862+00:00,2013-10-18 16:26:54
218670,9160,2013-10-18T19:15:00Z,4119,0,"[116.300491, 39.985413]","[116.283821, 40.021393]",34.0325,21.625,0.0,0 days 00:10:10.810204,2013-10-18 19:25:10.810204+00:00,2013-10-18 19:25:10
218762,9168,2013-10-18T09:30:00Z,4120,0,"[116.490021, 39.937176]","[116.45562, 39.980537]",45.08,33.7875,0.0,0 days 00:07:11.050243,2013-10-18 09:37:11.050243+00:00,2013-10-18 09:37:11
218779,9171,2013-10-18T12:15:00Z,4120,0,"[116.357323, 40.017975]","[116.366516, 40.006733]",36.73,53.60000000000001,0.0,0 days 00:10:51.849747,2013-10-18 12:25:51.849747+00:00,2013-10-18 12:25:51
218828,9177,2013-10-18T17:15:00Z,4120,0,"[116.500542, 39.907951]","[116.539574, 39.909138]",33.550000000000004,44.5625,0.0,0 days 00:00:00,2013-10-18 17:15:00+00:00,2013-10-18 17:15:00
218861,9181,2013-10-18T09:30:00Z,4121,0,"[116.294098, 39.861866]","[116.331657, 39.869972]",15.46,25.005000000000003,0.0,0 days 00:14:58.237495,2013-10-18 09:44:58.237495+00:00,2013-10-18 09:44:58
218891,9184,2013-10-18T10:30:00Z,4121,0,"[116.316628, 39.932457]","[116.374847, 40.017426]",52.3425,24.2925,0.0,0 days 00:13:54.747963,2013-10-18 10:43:54.747963+00:00,2013-10-18 10:43:54
219204,9200,2013-10-18T14:00:00Z,4122,0,"[116.416489, 39.915363]","[116.378983, 39.866371]",18.805,13.8025,0.0,0 days 00:18:45.754624,2013-10-18 14:18:45.754624+00:00,2013-10-18 14:18:45
219365,9203,2013-10-18T18:30:00Z,4122,0,"[116.526772, 39.916977]","[116.542343, 39.915962]",23.135,34.0925,0.0,0 days 00:00:00,2013-10-18 18:30:00+00:00,2013-10-18 18:30:00
219373,9204,2013-10-18T00:00:00Z,4123,0,"[116.310013, 39.910469]","[116.356125, 39.946636]",13.06,58.63250000000001,0.0,0 days 00:16:50.625916,2013-10-18 00:16:50.625916+00:00,2013-10-18 00:16:50
219459,9206,2013-10-18T04:00:00Z,4123,0,"[116.316635, 39.848236]","[116.321808, 39.85236]",23.65,65.2225,0.0,0 days 00:18:44.814377,2013-10-18 04:18:44.814377+00:00,2013-10-18 04:18:44
219482,9207,2013-10-18T04:45:00Z,4123,0,"[116.315964, 39.846771]","[116.426369, 39.904873]",49.35,12.0825,0.0,0 days 00:12:20.755463,2013-10-18 04:57:20.755463+00:00,2013-10-18 04:57:20
219532,9208,2013-10-18T05:30:00Z,4123,0,"[116.427895, 39.904888]","[116.410828, 39.907955]",13.38,50.76,0.0,0 days 00:04:46.776466,2013-10-18 05:34:46.776466+00:00,2013-10-18 05:34:46
219773,9218,2013-10-18T13:45:00Z,4123,0,"[116.231636, 39.903816]","[116.298546, 39.896976]",51.2675,45.377500000000005,0.0,0 days 00:07:58.159933,2013-10-18 13:52:58.159933+00:00,2013-10-18 13:52:58
219985,9223,2013-10-18T18:00:00Z,4123,0,"[116.493248, 39.915688]","[116.442703, 40.021255]",17.175,25.4125,0.0,0 days 00:20:59.351692,2013-10-18 18:20:59.351692+00:00,2013-10-18 18:20:59
220138,9227,2013-10-18T22:00:00Z,4123,0,"[116.362938, 39.905525]","[116.414146, 39.983273]",28.5025,33.4575,0.0,0 days 00:21:52.548294,2013-10-18 22:21:52.548294+00:00,2013-10-18 22:21:52
220448,9235,2013-10-18T15:30:00Z,4124,0,"[116.459267, 39.893677]","[116.446404, 39.89344]",20.4825,26.3425,0.0,0 days 00:03:46.080322,2013-10-18 15:33:46.080322+00:00,2013-10-18 15:33:46
221068,9256,2013-10-18T10:15:00Z,4125,0,"[116.462593, 39.893291]","[116.489029, 39.875294]",20.27,26.445,0.0,0 days 00:07:43.169804,2013-10-18 10:22:43.169804+00:00,2013-10-18 10:22:43
221135,9259,2013-10-18T15:15:00Z,4125,0,"[116.503342, 39.860973]","[116.46125, 39.870926]",38.0825,24.5975,0.0,0 days 00:08:45.723381,2013-10-18 15:23:45.723381+00:00,2013-10-18 15:23:45
221401,9268,2013-10-18T14:00:00Z,4126,0,"[116.396988, 39.933449]","[116.339172, 39.888222]",18.675,21.725,0.0,0 days 00:23:45.160217,2013-10-18 14:23:45.160217+00:00,2013-10-18 14:23:45
221512,9275,2013-10-18T18:00:00Z,4126,0,"[116.473137, 39.975922]","[116.461517, 39.946556]",33.695,20.56,0.0,0 days 00:07:05.406303,2013-10-18 18:07:05.406303+00:00,2013-10-18 18:07:05
221547,9277,2013-10-18T00:00:00Z,4127,0,"[116.51825, 39.918015]","[116.455338, 39.928135]",31.8125,19.64,0.0,0 days 00:05:39.140167,2013-10-18 00:05:39.140167+00:00,2013-10-18 00:05:39
221637,9280,2013-10-18T01:45:00Z,4127,0,"[116.313797, 40.023933]","[116.291824, 39.919121]",50.285,49.325,0.0,0 days 00:25:27.388916,2013-10-18 02:10:27.388916+00:00,2013-10-18 02:10:27
221736,9283,2013-10-18T07:30:00Z,4127,0,"[116.256897, 40.007496]","[116.289276, 39.999928]",28.0575,27.375,0.0,0 days 00:17:47.817764,2013-10-18 07:47:47.817764+00:00,2013-10-18 07:47:47
221811,9288,2013-10-18T09:00:00Z,4127,0,"[116.355545, 39.931427]","[116.382408, 39.906986]",27.5575,19.3075,0.0,0 days 00:10:42.160549,2013-10-18 09:10:42.160549+00:00,2013-10-18 09:10:42
222076,9302,2013-10-18T19:00:00Z,4127,0,"[116.268898, 39.949169]","[116.275543, 39.949165]",44.27,34.8725,0.0,0 days 00:14:20.649833,2013-10-18 19:14:20.649833+00:00,2013-10-18 19:14:20
222172,9306,2013-10-18T20:30:00Z,4127,0,"[116.470917, 39.93045]","[116.37587, 39.889542]",18.71,33.715,0.0,0 days 00:20:48.821983,2013-10-18 20:50:48.821983+00:00,2013-10-18 20:50:48
222347,9310,2013-10-18T23:30:00Z,4127,0,"[116.289841, 40.00198]","[116.280266, 39.960457]",42.3925,22.2275,0.0,0 days 00:00:00,2013-10-18 23:30:00+00:00,2013-10-18 23:30:00
222375,9312,2013-10-18T07:15:00Z,4129,0,"[116.291039, 39.813202]","[116.278694, 39.840645]",44.5275,39.1175,0.0,0 days 00:07:04.739857,2013-10-18 07:22:04.739857+00:00,2013-10-18 07:22:04
222506,9323,2013-10-18T12:00:00Z,4129,0,"[116.353226, 39.898285]","[116.356415, 40.019741]",33.6425,41.13,0.0,0 days 00:16:02.342834,2013-10-18 12:16:02.342834+00:00,2013-10-18 12:16:02
222530,9324,2013-10-18T14:15:00Z,4129,0,"[116.368065, 40.003735]","[116.35257, 40.007011]",38.13,17.065,0.0,0 days 00:12:53.006630,2013-10-18 14:27:53.006630+00:00,2013-10-18 14:27:53
222675,9333,2013-10-18T20:30:00Z,4129,0,"[116.426849, 39.905384]","[116.444275, 39.96479]",17.71,30.16,0.0,0 days 00:13:43.426094,2013-10-18 20:43:43.426094+00:00,2013-10-18 20:43:43
222719,9337,2013-10-18T22:15:00Z,4129,0,"[116.394897, 39.961956]","[116.43396, 39.936077]",35.695,20.6225,0.0,0 days 00:12:52.409248,2013-10-18 22:27:52.409248+00:00,2013-10-18 22:27:52
222735,9339,2013-10-18T23:00:00Z,4129,0,"[116.418777, 39.897003]","[116.386574, 39.842251]",24.387500000000003,17.47,0.0,0 days 00:23:09.295578,2013-10-18 23:23:09.295578+00:00,2013-10-18 23:23:09
222776,9342,2013-10-18T10:00:00Z,4130,0,"[116.292763, 40.023937]","[116.386688, 39.968639]",29.135,37.915,0.0,0 days 00:00:00,2013-10-18 10:00:00+00:00,2013-10-18 10:00:00
222900,9346,2013-10-18T23:45:00Z,4130,0,"[116.316139, 39.985374]","[116.369736, 39.984467]",36.2925,28.1275,0.0,0 days 00:09:48.616333,2013-10-18 23:54:48.616333+00:00,2013-10-18 23:54:48
222946,9348,2013-10-18T09:30:00Z,4131,0,"[116.338753, 39.907658]","[116.349739, 39.918442]",18.7975,23.83,0.0,0 days 00:09:49.191227,2013-10-18 09:39:49.191227+00:00,2013-10-18 09:39:49
223249,9359,2013-10-18T17:00:00Z,4131,0,"[116.389992, 39.886341]","[116.350197, 39.880058]",16.785,52.6675,0.0,0 days 00:19:47.659607,2013-10-18 17:19:47.659607+00:00,2013-10-18 17:19:47
223601,9369,2013-10-18T22:45:00Z,4131,0,"[116.276459, 39.897041]","[116.199249, 39.861279]",50.8325,36.895,0.0,0 days 00:05:07.508068,2013-10-18 22:50:07.508068+00:00,2013-10-18 22:50:07
223625,9370,2013-10-18T23:30:00Z,4131,0,"[116.294792, 39.876915]","[116.266273, 39.869431]",44.76,55.355,0.0,0 days 00:01:44.169774,2013-10-18 23:31:44.169774+00:00,2013-10-18 23:31:44
223675,9374,2013-10-18T00:30:00Z,4132,0,"[116.461082, 39.890591]","[116.401649, 39.975609]",58.8775,14.75,0.0,0 days 00:22:21.008377,2013-10-18 00:52:21.008377+00:00,2013-10-18 00:52:21
224042,9388,2013-10-18T16:45:00Z,4132,0,"[116.418633, 39.957119]","[116.33284, 39.995262]",17.11,17.235,0.0,0 days 00:29:48.860779,2013-10-18 17:14:48.860779+00:00,2013-10-18 17:14:48
224989,9428,2013-10-18T09:45:00Z,4269,0,"[116.302048, 39.967461]","[116.302315, 39.973137]",27.885,54.1625,0.0,0 days 00:19:51.352043,2013-10-18 10:04:51.352043+00:00,2013-10-18 10:04:51
224995,9429,2013-10-18T10:00:00Z,4269,0,"[116.301033, 39.978668]","[116.305206, 39.989025]",50.182500000000005,35.025,0.0,0 days 00:08:05.268860,2013-10-18 10:08:05.268860+00:00,2013-10-18 10:08:05
225108,9435,2013-10-18T12:30:00Z,4269,0,"[116.297714, 39.921745]","[116.319847, 39.896416]",44.6825,6.5175,0.0,0 days 00:08:54.229603,2013-10-18 12:38:54.229603+00:00,2013-10-18 12:38:54
225223,9439,2013-10-18T15:00:00Z,4269,0,"[116.449265, 39.959499]","[116.500084, 39.937935]",14.6125,28.43,0.0,0 days 00:24:07.148895,2013-10-18 15:24:07.148895+00:00,2013-10-18 15:24:07
225430,9446,2013-10-18T00:45:00Z,4270,0,"[116.348709, 39.885628]","[116.381683, 39.881893]",62.0025,19.9075,0.0,0 days 00:02:20.418091,2013-10-18 00:47:20.418091+00:00,2013-10-18 00:47:20
225446,9447,2013-10-18T01:00:00Z,4270,0,"[116.384781, 39.890057]","[116.417114, 39.932838]",25.66,27.86,0.0,0 days 00:15:31.300278,2013-10-18 01:15:31.300278+00:00,2013-10-18 01:15:31
225894,9461,2013-10-18T00:30:00Z,4271,0,"[116.54187, 40.024479]","[116.441093, 39.911633]",46.855,18.8725,0.0,0 days 00:13:35.925694,2013-10-18 00:43:35.925694+00:00,2013-10-18 00:43:35
226152,9471,2013-10-18T13:45:00Z,4271,0,"[116.434113, 39.932369]","[116.434792, 39.918877]",28.5575,35.7775,0.0,0 days 00:09:12.383480,2013-10-18 13:54:12.383480+00:00,2013-10-18 13:54:12
226158,9472,2013-10-18T14:00:00Z,4271,0,"[116.434975, 39.913979]","[116.351227, 39.882126]",31.26,26.095,0.0,0 days 00:11:51.549110,2013-10-18 14:11:51.549110+00:00,2013-10-18 14:11:51
226246,9474,2013-10-18T19:30:00Z,4271,0,"[116.541832, 40.024452]","[116.451012, 39.954716]",39.9625,43.1025,0.0,0 days 00:14:50.820580,2013-10-18 19:44:50.820580+00:00,2013-10-18 19:44:50
226463,9486,2013-10-18T10:30:00Z,4272,0,"[116.31031, 39.887177]","[116.253029, 39.871998]",22.84,30.99,0.0,0 days 00:15:01.920662,2013-10-18 10:45:01.920662+00:00,2013-10-18 10:45:01
226556,9493,2013-10-18T13:45:00Z,4272,0,"[116.447594, 39.871635]","[116.443466, 39.898434]",42.2825,31.130000000000003,0.0,0 days 00:13:49.475441,2013-10-18 13:58:49.475441+00:00,2013-10-18 13:58:49
226599,9496,2013-10-18T15:15:00Z,4272,0,"[116.386543, 39.857109]","[116.302078, 39.897507]",48.735,44.735,0.0,0 days 00:10:59.353523,2013-10-18 15:25:59.353523+00:00,2013-10-18 15:25:59
226718,9499,2013-10-18T09:45:00Z,4274,0,"[116.324081, 39.847717]","[116.339821, 39.848824]",13.555,45.8375,0.0,0 days 00:10:12.126045,2013-10-18 09:55:12.126045+00:00,2013-10-18 09:55:12
226826,9503,2013-10-18T00:30:00Z,4275,0,"[116.417503, 39.980698]","[116.417046, 40.006481]",28.115,38.17,0.0,0 days 00:00:00,2013-10-18 00:30:00+00:00,2013-10-18 00:30:00
226972,9510,2013-10-18T06:00:00Z,4276,0,"[116.423897, 39.871365]","[116.443871, 39.906887]",63.44,21.325,0.0,0 days 00:05:26.032848,2013-10-18 06:05:26.032848+00:00,2013-10-18 06:05:26
227118,9516,2013-10-18T08:45:00Z,4276,0,"[116.307617, 39.943321]","[116.293762, 39.947563]",29.3975,44.3875,0.0,0 days 00:08:14.886417,2013-10-18 08:53:14.886417+00:00,2013-10-18 08:53:14
227182,9518,2013-10-18T10:00:00Z,4276,0,"[116.444748, 39.859055]","[116.298622, 39.99147]",46.1575,41.705,0.0,0 days 00:34:05.130844,2013-10-18 10:34:05.130844+00:00,2013-10-18 10:34:05
227261,9519,2013-10-18T11:45:00Z,4276,0,"[116.285591, 40.00174]","[116.300468, 39.98185]",31.57,57.4275,0.0,0 days 00:00:00,2013-10-18 11:45:00+00:00,2013-10-18 11:45:00
227303,9521,2013-10-18T12:15:00Z,4276,0,"[116.461601, 39.931622]","[116.461098, 39.91032]",34.7275,25.4275,0.0,0 days 00:17:35.657730,2013-10-18 12:32:35.657730+00:00,2013-10-18 12:32:35
227329,9523,2013-10-18T13:15:00Z,4276,0,"[116.480888, 39.908199]","[116.493896, 39.934532]",54.39750000000001,25.78,0.0,0 days 00:19:02.582474,2013-10-18 13:34:02.582474+00:00,2013-10-18 13:34:02
227343,9524,2013-10-18T13:45:00Z,4276,0,"[116.478546, 39.915794]","[116.474274, 39.923119]",20.75,25.2275,0.0,0 days 00:02:21.903033,2013-10-18 13:47:21.903033+00:00,2013-10-18 13:47:21
227405,9528,2013-10-18T15:30:00Z,4276,0,"[116.47641, 39.884441]","[116.456177, 39.879093]",17.6325,22.3875,0.0,0 days 00:03:14.690423,2013-10-18 15:33:14.690423+00:00,2013-10-18 15:33:14
227584,9540,2013-10-18T13:15:00Z,4277,0,"[116.360664, 39.968319]","[116.355827, 39.94339]",50.7975,33.47,0.0,0 days 00:07:44.380875,2013-10-18 13:22:44.380875+00:00,2013-10-18 13:22:44
227689,9550,2013-10-18T01:00:00Z,4278,0,"[116.467331, 39.959465]","[116.45414, 39.961178]",32.895,13.46,0.0,0 days 00:10:38.016186,2013-10-18 01:10:38.016186+00:00,2013-10-18 01:10:38
227822,9556,2013-10-18T08:00:00Z,4278,0,"[116.374138, 40.024868]","[116.461258, 39.964817]",28.5625,67.37750000000001,0.0,0 days 00:19:16.690063,2013-10-18 08:19:16.690063+00:00,2013-10-18 08:19:16
227894,9557,2013-10-18T09:45:00Z,4278,0,"[116.475441, 39.933636]","[116.477783, 39.909954]",36.365,20.74,0.0,0 days 00:07:17.974262,2013-10-18 09:52:17.974262+00:00,2013-10-18 09:52:17
228236,9569,2013-10-18T07:15:00Z,4279,0,"[116.239594, 39.900635]","[116.404488, 39.872917]",20.7075,51.7775,0.0,0 days 00:22:49.745636,2013-10-18 07:37:49.745636+00:00,2013-10-18 07:37:49
228405,9576,2013-10-18T13:30:00Z,4279,0,"[116.312325, 39.932438]","[116.310081, 39.892525]",45.1175,31.76,0.0,0 days 00:17:43.138390,2013-10-18 13:47:43.138390+00:00,2013-10-18 13:47:43
228470,9580,2013-10-18T15:30:00Z,4279,0,"[116.400803, 39.994511]","[116.396172, 39.935108]",25.5775,12.9425,0.0,0 days 00:24:35.618134,2013-10-18 15:54:35.618134+00:00,2013-10-18 15:54:35
228540,9583,2013-10-18T18:00:00Z,4279,0,"[116.292793, 39.947891]","[116.23555, 39.957436]",30.67,29.8325,0.0,0 days 00:06:56.160164,2013-10-18 18:06:56.160164+00:00,2013-10-18 18:06:56
228597,9587,2013-10-18T20:15:00Z,4279,0,"[116.343796, 39.967926]","[116.250259, 39.900349]",51.0525,15.9025,0.0,0 days 00:17:25.970764,2013-10-18 20:32:25.970764+00:00,2013-10-18 20:32:25
228621,9588,2013-10-18T06:30:00Z,4280,0,"[116.492874, 39.792171]","[116.4198, 39.886761]",34.19,25.96,0.0,0 days 00:32:15.671311,2013-10-18 07:02:15.671311+00:00,2013-10-18 07:02:15
228667,9591,2013-10-18T07:45:00Z,4280,0,"[116.4039, 39.933384]","[116.433723, 39.944027]",30.2275,38.3975,0.0,0 days 00:12:48.325653,2013-10-18 07:57:48.325653+00:00,2013-10-18 07:57:48
228744,9596,2013-10-18T11:00:00Z,4280,0,"[116.439392, 39.894997]","[116.496559, 39.916378]",26.875,28.1075,0.0,0 days 00:22:33.563003,2013-10-18 11:22:33.563003+00:00,2013-10-18 11:22:33
228829,9600,2013-10-18T14:00:00Z,4280,0,"[116.309998, 39.904949]","[116.311615, 39.871845]",39.5,53.24249999999999,0.0,0 days 00:14:41.019401,2013-10-18 14:14:41.019401+00:00,2013-10-18 14:14:41
229559,9637,2013-10-18T18:00:00Z,4325,0,"[116.506943, 40.00523]","[116.469856, 39.930073]",32.645,19.94,0.0,0 days 00:21:59.066620,2013-10-18 18:21:59.066620+00:00,2013-10-18 18:21:59
229659,9641,2013-10-18T22:00:00Z,4325,0,"[116.284744, 39.932182]","[116.208946, 39.924717]",20.675,55.395,0.0,0 days 00:05:59.618854,2013-10-18 22:05:59.618854+00:00,2013-10-18 22:05:59
229812,9649,2013-10-18T09:00:00Z,4347,0,"[116.309601, 39.912407]","[116.334084, 39.889801]",24.38,49.065000000000005,0.0,0 days 00:04:54.229717,2013-10-18 09:04:54.229717+00:00,2013-10-18 09:04:54
229825,9650,2013-10-18T09:30:00Z,4347,0,"[116.347832, 39.888908]","[116.363609, 39.883289]",32.972500000000004,16.7075,0.0,0 days 00:14:21.561641,2013-10-18 09:44:21.561641+00:00,2013-10-18 09:44:21
229893,9654,2013-10-18T13:30:00Z,4347,0,"[116.340874, 39.871185]","[116.445847, 39.881775]",25.8425,49.375,0.0,0 days 00:20:31.377526,2013-10-18 13:50:31.377526+00:00,2013-10-18 13:50:31
230040,9662,2013-10-18T00:00:00Z,4348,0,"[116.421494, 39.940975]","[116.544113, 39.907169]",20.05,52.905,0.0,0 days 00:00:00,2013-10-18 00:00:00+00:00,2013-10-18 00:00:00
230174,9667,2013-10-18T07:00:00Z,4348,0,"[116.411491, 39.995209]","[116.356255, 39.914368]",19.6875,49.330000000000005,0.0,0 days 00:14:34.211083,2013-10-18 07:14:34.211083+00:00,2013-10-18 07:14:34
230565,9686,2013-10-18T20:00:00Z,4348,0,"[116.256851, 39.907368]","[116.434235, 39.932053]",34.7225,21.315,0.0,0 days 00:25:05.842895,2013-10-18 20:25:05.842895+00:00,2013-10-18 20:25:05
230697,9689,2013-10-18T22:30:00Z,4348,0,"[116.449532, 39.923073]","[116.434921, 39.924747]",20.1125,18.9225,0.0,0 days 00:13:23.661804,2013-10-18 22:43:23.661804+00:00,2013-10-18 22:43:23
230749,9692,2013-10-18T23:15:00Z,4348,0,"[116.325958, 39.892914]","[116.255661, 39.897022]",16.0,58.8825,0.0,0 days 00:12:11.830960,2013-10-18 23:27:11.830960+00:00,2013-10-18 23:27:11
230872,9700,2013-10-18T19:45:00Z,4351,0,"[116.32122, 39.906136]","[116.283119, 39.862785]",34.28,42.8225,0.0,0 days 00:19:10.683861,2013-10-18 20:04:10.683861+00:00,2013-10-18 20:04:10
231219,9714,2013-10-18T08:00:00Z,4357,0,"[116.392952, 39.948944]","[116.44297, 39.903587]",27.380000000000003,37.91,0.0,0 days 00:12:04.181099,2013-10-18 08:12:04.181099+00:00,2013-10-18 08:12:04
231254,9715,2013-10-18T09:15:00Z,4357,0,"[116.37204, 39.949139]","[116.371803, 39.949757]",20.8275,20.8275,0.0,0 days 00:07:01.839924,2013-10-18 09:22:01.839924+00:00,2013-10-18 09:22:01
